Trait	PC	Delta	Var.Delta	z	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Collection	Population	FDR.PC	stars	Label
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC2	0.000195632483211042	6.57839099813424e-06	0.0762748085239025	0.939200467332134	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.993895953330433	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC3	0.00729729504090239	7.11820014273208e-06	2.73512266478717	0.00623570338784604	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.307591593797757	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC4	-0.00333018281360001	7.09253913623212e-06	-1.25045251603892	0.211134290800762	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.867274702212361	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC5	-0.00618789673800745	6.11999719929984e-06	-2.50130957735969	0.01237349640401	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.150169251812303	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC6	-0.00112365191808718	5.66840594580137e-06	-0.471955797163237	0.636958339928919	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.964155437809063	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC7	0.00019759733873371	6.14109757675368e-06	0.0797366695703073	0.93644669419119	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.996543925942278	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC8	0.0146983066158321	6.39757109933008e-06	5.81111864180304	6.20567628119731e-09	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	4.1422889176992e-07	●	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC9	0.00576646590481652	5.08692855498951e-06	2.55671258677252	0.0105666483241665	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.232806619337001	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC10	-0.00507809905956868	7.43686310937242e-06	-1.86211404057739	0.0625870173294358	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.785248649932318	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC11	-0.00742098083456657	6.78646246825477e-06	-2.8486532228235	0.00439047064812071	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.487189853043277	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC12	-0.00356179148372994	5.83337878769088e-06	-1.47471603387662	0.140288903538097	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.741529499942774	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC13	0.0016178192479521	5.75207505909375e-06	0.674555559301316	0.49995817574445	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.996310996040977	""	Acute upper respiratory infections / FinnGen
J10_UPPERINFEC_FinnGen_FinnGenR7_1	PC14	-0.00499440525149684	5.86309552937139e-06	-2.06262507645497	0.0391482633467502	FinnGen	J10_UPPERINFEC	Acute upper respiratory infections (FinnGen)	INF	FinnGen	European (Finnish)	0.554654013560083	""	Acute upper respiratory infections / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC1	-0.00119850110123796	2.42889620440727e-05	-0.243183418578549	0.807863311422349	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.926598264974337	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC2	0.0117671676875328	2.67617008361691e-05	2.27465264668853	0.022926775240941	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.127203166440924	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC3	0.000103782840578963	2.89690930786018e-05	0.0192822675127139	0.984615929774768	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.99580157163396	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC4	0.00323973592167624	2.88407281216036e-05	0.603262738233293	0.546333917057688	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.979137883214786	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC5	-0.0455267707788742	2.48879068966695e-05	-9.12583600587694	7.11846982537547e-20	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	1.34911951928545e-18	●	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC6	0.00098975068288658	2.30441257343756e-05	0.206179599642507	0.836650622623947	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.969695643159348	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC7	-0.00458435767711453	2.49588476362214e-05	-0.917627096964548	0.358814126682646	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.906645984433886	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC8	0.0224130559505869	2.60837472861979e-05	4.38849980445773	1.14135237366667e-05	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.000122772498572793	●	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC9	0.00304974461507799	2.06836800729986e-05	0.670578410902337	0.502489139576608	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.791506091760935	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC10	-0.00702956404937823	3.0306518704773e-05	-1.27691022990826	0.201633942083559	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.553450406546597	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC11	0.00568883458556167	2.78845538228862e-05	1.07731189743191	0.281340948879647	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.574224090533844	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC12	0.00187784623168806	2.37315895699316e-05	0.38547535103738	0.699885265198833	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.941533220259793	""	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC13	-0.0192704107149004	2.34156560839678e-05	-3.98233513612838	6.82414602561458e-05	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.00905336706064868	●	Vasomotor and allergic rhinitis / FinnGen
J10_VASOALLERRHIN_FinnGen_FinnGenR7_1	PC14	-0.0134890280877421	2.3833819074032e-05	-2.76301879962056	0.00572694677867252	FinnGen	J10_VASOALLERRHIN	Vasomotor and allergic rhinitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.0790480657898928	""	Vasomotor and allergic rhinitis / FinnGen
JIA_LopezIsac_33106285_1	PC1	-0.0135619157963635	0.00010852478742221	-1.30183688324752	0.19297215242301	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.61288317944464	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC2	0.00201354852987147	0.000114756618749818	0.187963372879405	0.850905363579444	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.935608915041152	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC3	0.0249227313343709	0.000124554168677973	2.23314283535686	0.025539526609284	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.952487395824402	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC4	0.00321356644082986	0.000120700531025246	0.292504595105802	0.769900847051476	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.979137883214786	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC5	-0.0491496765853288	0.000106192239750256	-4.76951560468053	1.84669438360144e-06	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	1.36108215680254e-05	●	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC6	-0.00279099283062563	9.93392128777142e-05	-0.280026004401861	0.779457554056686	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.942930414937875	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC7	0.00631890980479961	0.000107189974522174	0.610330498650875	0.541642897627411	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.932320958326715	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC8	0.0217813145167318	0.000111115794184178	2.06631338448517	0.0387988984246344	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.112715047978135	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC9	-0.0316929601911508	9.22422739639159e-05	-3.29987739931461	0.000967270746486104	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.0174988071409759	○	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC10	-0.0030082411085865	0.000116759077285048	-0.278398771571477	0.780706262396523	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.954840244242241	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC11	0.00885724281901952	0.000114709940616631	0.826985744791108	0.408245141323877	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.712638448451329	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC12	0.0140860136218716	9.90880279757086e-05	1.41506865607052	0.157048367123329	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.855029999113128	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC13	0.0204107833605325	9.7675963557247e-05	2.06521761697736	0.0389024143610524	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.306715378881578	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JIA_LopezIsac_33106285_1	PC14	0.0177035435915173	0.000110956330233803	1.68067663483516	0.0928257413904409	LopezIsac	JIA	Juvenile Idiopathic Arthritis	IMD		European (UK)	0.418730871777915	""	Juvenile Idiopathic Arthritis (European (UK)) / LopezIsac
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC1	0.0151137749809588	0.000212375045774991	1.03710137311006	0.299688615340876	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.70997660062898	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC2	-0.012771353872377	0.000234151703437747	-0.834619020515915	0.403932249350139	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.738158330569927	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC3	0.0146185162146863	0.000253539618575237	0.91807968482359	0.358577149673088	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.99580157163396	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC4	-0.00920512696987132	0.000252942649036943	-0.578786978709205	0.562732918322732	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.979137883214786	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC5	-0.0195683205152216	0.000217812184805894	-1.32590518069837	0.184871106758966	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.406512157403693	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC6	-0.0257598877227369	0.000201737319832956	-1.81363898426533	0.0697333244547206	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.37361933685266	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC7	0.00349132147107386	0.000218592812947842	0.236141272863101	0.813323048272192	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.989916126031598	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC8	0.0459685471025689	0.000225114543336032	3.06379004665935	0.00218552231716957	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.0120810816976873	○	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC9	-0.0445331614599739	0.000180421986949378	-3.31542185998717	0.000915049192785286	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.0173423608918354	○	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC10	0.018543067349932	0.00026488722824147	1.13933402217982	0.254563863192235	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.600107351011869	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC11	0.029647681779858	0.000243297505912669	1.90073648905034	0.0573365365740237	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.278197839516584	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC12	-0.0124706377599557	0.000207502913334208	-0.865718234272709	0.386644698025389	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.89544576638793	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC13	0.018446174163542	0.000204815897145745	1.28891558119167	0.197427436585654	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.722128221336898	""	Juvenile arthritis (FINNGEN) / FinnGen
JUVEN_ARTHR_FinnGen_FinnGenR7_1	PC14	0.023736849983694	0.00020866767900593	1.6432191682175	0.100337595346166	FinnGen	JUVEN_ARTHR	Juvenile arthritis (FINNGEN) (FinnGen)	IMD	FinnGen	European (Finnish)	0.418730871777915	""	Juvenile arthritis (FINNGEN) / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC1	0.0123154642448077	8.76481684826875e-05	1.3154652044322	0.188353604044547	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.61288317944464	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC2	-0.00637683295790095	9.67447052209872e-05	-0.648323013320858	0.516776052396515	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.844478408603633	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC3	-0.00449914973343195	0.000104960559088069	-0.439154542365616	0.660549560559912	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.99580157163396	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC4	0.00668721576453438	0.000104353308303604	0.654624454523239	0.512709575278852	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.979137883214786	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC5	-0.0301059164394143	9.00220876544197e-05	-3.17305289430709	0.00150845039846017	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.0082241542272212	●	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC6	-0.0203099971410945	8.34347541491065e-05	-2.22349607412714	0.0261823678186989	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.222416545584197	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC7	-0.00673928062687839	9.04222531913194e-05	-0.708721941772393	0.478497045857507	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.92693198443392	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC8	0.0207683243216728	9.34508367965108e-05	2.14837386184656	0.031684067504641	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.0985176473972431	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC9	-0.015933528638362	7.48817140765031e-05	-1.8412979802014	0.0655779035690003	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.314457899041712	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC10	0.00421807880004625	0.000109756591087369	0.402623744719737	0.687225039042066	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.930325052852865	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC11	0.00830771538549335	0.000100572907640055	0.828401938608674	0.407442909025366	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.712638448451329	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC12	-0.00623658170759043	8.59194110001902e-05	-0.672823219786571	0.501059763659358	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.935918430829126	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC13	-0.015968799459967	8.45987210998967e-05	-1.7361624863028	0.0825351082560563	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.476072073708847	""	Coeliac disease / FinnGen
K11_COELIAC_FinnGen_FinnGenR7_1	PC14	0.0166672411868928	8.62320547200519e-05	1.79485493201617	0.072676816024565	FinnGen	K11_COELIAC	Coeliac disease (FinnGen)	IMD	FinnGen	European (Finnish)	0.374597735024819	""	Coeliac disease / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC1	0.0040992167964806	1.07816405982239e-05	1.24841351688894	0.211879661492124	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.847627450382305	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC2	0.00457822149046157	1.18673140905237e-05	1.32898653619923	0.183852411864129	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.9371065474467	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC3	-0.00399483848127183	1.28363748022418e-05	-1.11500811969071	0.264846942243256	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.995368143332536	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC4	0.000874142341198613	1.28104722160297e-05	0.24423032501434	0.807052442085507	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.997525937564201	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC5	-0.0075113339077139	1.10375787531767e-05	-2.26089378923058	0.0237658348188548	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.534052338525369	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC6	0.00291228150098256	1.02171165188959e-05	0.911106570183555	0.36223922497936	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.914975253244531	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC7	-0.000853006520513682	1.10715433931203e-05	-0.256358822263989	0.797673780698504	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.991919328364488	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC8	0.0106065462992147	1.15583024595677e-05	3.11980151463278	0.00180972940308721	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.0588305685321049	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC9	-0.00951501215602562	9.1820355006604e-06	-3.14007386094028	0.00168905243519249	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.127402049280015	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC10	-0.00493142861521416	1.34174113740274e-05	-1.34628926617919	0.178209246139088	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.815995829762706	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC11	-0.004260347916688	1.23347158025818e-05	-1.21305500190664	0.225108792433989	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.868216208860282	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC12	-0.00667747383537617	1.05271788756968e-05	-2.05805128939559	0.0395852102045144	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.762992074428939	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC13	-0.00566977833677932	1.03761178322713e-05	-1.76014575566856	0.0783830964741886	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.617473062357548	""	Constipation / FinnGen
K11_CONSTIPATION_FinnGen_FinnGenR7_1	PC14	0.00367986199554101	1.05747042736197e-05	1.13161166672578	0.257797733003463	FinnGen	K11_CONSTIPATION	Constipation (FinnGen)	OTH	FinnGen	European (Finnish)	0.810779345506807	""	Constipation / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC1	-0.00215507460430233	2.01467369387092e-05	-0.480131225370658	0.631134086195689	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.875492983046511	""	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC2	0.0086697903598676	2.21886622547549e-05	1.84053057487704	0.0656903797115928	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.251392030050134	""	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC3	0.00453695894322983	2.40045251593799e-05	0.926015571019489	0.354437888258053	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.99580157163396	""	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC4	0.00514949146060247	2.39192526259922e-05	1.05290827632619	0.292383032558215	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.874950729008794	""	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC5	-0.0128090067079462	2.05978316664383e-05	-2.8223099105322	0.00476790779484065	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.0234026099233453	○	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC6	0.00890914193920217	1.91037789145754e-05	2.03833816632431	0.0415161254650066	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.284886516121942	""	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC7	-0.00266452080348115	2.07160589010178e-05	-0.585417292495976	0.558267164097136	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.932320958326715	""	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC8	0.0177168202426422	2.15380911150373e-05	3.81752749660987	0.000134795768165573	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.00107297431459796	●	Noninfective enteritis and colitis / FinnGen
K11_ENERCOLNONINF_FinnGen_FinnGenR7_1	PC9	-0.00794880610968227	1.71539007117657e-05	-1.91920098399858	0.0549589030588758	FinnGen	K11_ENERCOLNONINF	Noninfective enteritis and colitis (FinnGen)	IMD	FinnGen	European (Finnish)	0.289582367693887	""	Noninfective enteritis and colitis / FinnGen
